date,temperature,humidity,rainfall,wind_speed,day_type,month_name,consumption
2019-03-16,17.440463419256993,62.49627051031278,0.0,10.34544339508621,Weekday,March,143.62528110450327
2019-03-17,17.54513142255576,64.19152871643921,0.1,1.6842602235419668,Weekday,March,120.43050685059399
2019-03-18,44.59918735503526,61.41880136144279,0.0,19.691517927522263,Weekday,March,89.67168668710497
2019-03-19,26.22812387268361,69.18436411598614,0.0,13.32814609389838,Weekend,March,99.94124406988732
2019-03-20,26.11926441200673,36.620342786236435,5.0,5.70808136926845,Weekday,March,92.53556074346896
2019-03-21,39.383987017725076,55.86546442820534,0.0,11.716167884304888,Weekday,March,89.02870684423773
2019-03-22,43.41745732151576,27.295736196584336,0.0,2.1896473213798795,Weekday,March,67.43128756220445
2019-03-23,44.58003191468613,46.91579293513688,0.0,19.31673337615167,Weekday,March,70.0464766600357
2019-03-24,37.60134555776825,54.13669480348851,0.0,3.4956997576673188,Weekend,March,68.35113472032641
2019-03-25,26.287787565927474,65.65569816818308,0.0,12.960606361104283,Weekday,March,113.12566382312112
2019-03-26,17.505021500960062,86.53717368103425,0.0,4.909089250778608,Weekday,March,115.27480356150664
2019-03-27,38.3144074778231,62.04557465838491,0.0,14.351227652970715,Weekday,March,89.17250480971697
2019-03-28,31.752127492074152,72.05157413235918,0.0,15.53642734480562,Weekday,March,116.08370925741998
2019-03-29,27.726660277409287,55.43862416466419,0.0,13.468394578228652,Weekday,March,88.52397971932362
2019-03-30,42.19063155284208,64.3872821963432,0.0,12.28998920510385,Weekday,March,75.86716939027991
2019-03-31,18.33592446918454,24.965255129364138,0.0,17.849381879040234,Weekday,March,107.07132945895962
2019-04-01,29.778753128725775,37.807410658929285,0.0,1.5725342197951608,Weekend,April,71.67417660109858
2019-04-02,15.340609343022573,45.32971652435971,10.0,6.618295315603904,Weekday,April,107.38895206777042
2019-04-03,29.05981925982379,53.07453485045595,0.0,4.96574959261692,Weekend,April,80.99436276556784
2019-04-04,16.68909827045512,23.195412185166862,5.0,19.76027924130843,Weekend,April,106.15666096077574
2019-04-05,18.564537488042156,29.801686828732237,0.0,7.78779559333747,Weekday,April,128.3028015572207
2019-04-06,18.525787403313146,39.37700154539141,0.0,14.652253984807974,Weekday,April,104.53438055908607
2019-04-07,34.47630906348191,88.00728836307354,0.0,13.694503277620091,Weekday,April,105.39349597332031
2019-04-08,37.3813463779627,43.19429049721356,0.0,4.2416247495475545,Weekday,April,85.3920102594088
2019-04-09,32.50106295291479,53.742874067845776,0.0,4.779953604231027,Weekend,April,102.84036591525691
2019-04-10,43.86517645423626,33.726839891687504,0.0,5.625691271060682,Weekday,April,73.0980137030052
2019-04-11,26.246117385711123,62.75460497530378,0.0,8.222545565187584,Weekday,April,117.62014165147266
2019-04-12,23.57136258845582,39.6478250861182,5.0,4.686501313010536,Weekday,April,116.74462634610282
2019-04-13,41.057973845683804,34.48948049068987,0.0,0.3930296549369561,Weekday,April,63.98857630264742
2019-04-14,21.70787515558358,56.160083991218535,0.0,17.58786113614391,Weekday,April,112.704049650394
2019-04-15,43.89667618321834,20.385405941229457,0.1,19.31219662761768,Weekend,April,64.49095103863954
2019-04-16,15.36463424069449,20.53648228544577,0.0,6.831407740631359,Weekday,April,99.92367764430327
2019-04-17,44.09636480122917,35.33481663713005,0.0,6.770137588509457,Weekend,April,50.584604666609366
2019-04-18,16.294797358517283,22.57049537505748,0.0,0.14183625548741974,Weekday,April,105.87346127686267
2019-04-19,41.73429341094213,27.561802789148395,5.0,13.605013766607481,Weekday,April,72.14239443525297
2019-04-20,30.831033272588996,43.72024545371261,0.1,16.508797914972575,Weekday,April,92.2379212378246
2019-04-21,44.78894388357901,76.1809975705869,0.0,2.9321660072000633,Weekday,April,84.53611625390523
2019-04-22,17.213896942061965,60.04340503585106,0.0,3.193326987343015,Weekday,April,127.49527601951758
2019-04-23,31.615628532039622,55.88674081694915,5.0,15.801664999428755,Weekend,April,73.07384197796877
2019-04-24,44.079076068572974,40.54421762456852,0.0,12.325814967082893,Weekend,April,44.00643675759943
2019-04-25,30.692935325104465,85.22276036029714,0.0,0.8972111525543403,Weekday,April,109.12047227148936
2019-04-26,33.88195914405787,47.79105288660342,0.0,12.450939809245634,Weekday,April,83.862047905529
2019-04-27,35.87246066953851,26.096493675704004,0.0,6.178354456875321,Weekday,April,75.75768823586068
2019-04-28,28.636231943033195,63.19465612824609,0.0,7.374503109416919,Weekend,April,106.07008717029856
2019-04-29,33.8267424025219,27.968687543362098,0.0,15.394628365937603,Weekday,April,93.32744822663702
2019-04-30,32.529429357693004,44.165619996118444,0.0,16.21870385345221,Weekend,April,101.1681656892231
2019-05-01,42.034740314729675,55.51883571024662,0.0,8.007132536796613,Weekday,May,74.42281463621399
2019-05-02,16.363391410243736,81.1955767279623,0.1,18.943058720127095,Weekday,May,130.22042385337255
2019-05-03,23.42889568776691,54.548260623808304,0.0,8.129254359041445,Weekend,May,108.68857645589777
2019-05-04,43.51234452229676,69.15811362221649,0.0,15.436720704602198,Weekday,May,73.11480034967168
2019-05-05,41.70791351672749,89.49717872993493,0.0,9.677545291285181,Weekday,May,83.15271545526814
2019-05-06,28.669702583571386,29.204238392858713,0.0,17.95064653044168,Weekday,May,94.40085041139648
2019-05-07,33.6039779340461,39.231206786366364,0.0,18.155224873003572,Weekday,May,106.0888957259865
2019-05-08,23.32143548943398,47.62032529183524,0.0,1.7483361574216771,Weekday,May,119.68288465996888
2019-05-09,20.64363479171284,49.527972497718196,0.1,18.729866626204515,Weekday,May,126.65932618866827
2019-05-10,28.910952148199463,48.771475268588205,5.0,16.510696830408314,Weekend,May,107.88808165226
2019-05-11,25.600566840781585,83.53277017895884,0.0,15.826214286253338,Weekday,May,127.88402697287773
2019-05-12,32.509683355526164,69.98228511267996,0.0,4.018226793710449,Weekend,May,79.66126272140129
2019-05-13,17.332039108949544,62.553364986349266,0.0,16.1023841750933,Weekday,May,137.97575491941703
2019-05-14,44.23184422998499,41.65609025039475,0.1,17.002654693700737,Weekday,May,79.175687186301
2019-05-15,44.586322334388086,77.66532689549064,0.1,5.7830066890830185,Weekday,May,85.64560192680197
2019-05-16,35.94485142059236,86.85423580394922,0.0,19.045201567246476,Weekday,May,97.2121491620712
2019-05-17,31.082890990323612,77.48387977851586,0.0,0.997202927983285,Weekday,May,111.54269901292506
2019-05-18,24.285828488589832,20.109557363403102,0.1,2.9981850649427932,Weekend,May,92.25881301886481
2019-05-19,39.41385059120846,64.54809591283849,0.0,10.751622761030287,Weekday,May,75.75584382895013
2019-05-20,35.54193517661638,23.57947670094705,0.0,11.515849422446195,Weekday,May,73.6936362036998
2019-05-21,19.87850818034674,38.03250542336053,0.0,12.903001666018067,Weekday,May,123.68996345530749
2019-05-22,42.32781553481527,24.16672902434402,0.0,0.33938258630932916,Weekend,May,48.53618584344424
2019-05-23,39.67611728769507,62.265681706457144,5.0,19.207335492442606,Weekend,May,66.21193450178436
2019-05-24,43.49399739875772,68.06129394448247,10.0,0.8917618546828798,Weekday,May,85.96423798567623
2019-05-25,36.7715852516508,28.01413466461336,0.0,2.8612390544680477,Weekday,May,81.19896052473347
2019-05-26,33.402455878073695,46.86872181314857,0.0,0.2802903505211396,Weekday,May,98.02763795967446
2019-05-27,27.547291088718566,51.93655562688794,0.0,11.337168665881894,Weekday,May,93.1962051450974
2019-05-28,42.9818545006204,45.83371152326416,0.0,18.645337678419445,Weekday,May,78.28069953009609
2019-05-29,40.98191668501225,28.471750033963513,0.0,13.318943321609284,Weekday,May,64.97741015105711
2019-05-30,16.356560103185682,49.326345313123284,0.0,16.453149369608546,Weekday,May,116.91594353208716
2019-05-31,15.79100923491756,72.58246334658926,0.0,0.26562406917160164,Weekday,May,130.1392716121387
2019-06-01,26.293901006341486,24.970536517327883,0.0,10.840305969594521,Weekday,June,113.52400851179017
2019-06-02,39.31659992345499,25.61260098573324,0.0,9.191259550110438,Weekend,June,60.40603909932058
2019-06-03,44.618283879448335,44.833990428518895,0.0,9.979358884415861,Weekend,June,81.22753649253835
2019-06-04,19.512506733105845,85.92079981332475,0.0,1.444263706703759,Weekday,June,111.12944543030426
2019-06-05,32.82392146056405,66.80008527060399,0.0,13.68870722138615,Weekday,June,83.92940347023897
2019-06-06,26.426725698930646,67.50689696707954,10.0,10.064408297172688,Weekday,June,125.64047006371815
2019-06-07,44.09743193443809,45.33439935865054,0.0,15.30297699722528,Weekday,June,86.16150153027631
2019-06-08,40.263567694071256,61.55625538459769,0.0,9.705812681234306,Weekend,June,64.30516885535286
2019-06-09,40.149861141334135,20.709182881942038,5.0,2.9876327245286416,Weekday,June,71.60196874914288
2019-06-10,29.06079479384911,64.52672324866796,20.0,12.96513908155644,Weekend,June,103.35832657193492
2019-06-11,27.444585070129953,83.93008633033656,0.0,3.4477272421033245,Weekend,June,102.9960988851935
2019-06-12,23.20221215792119,62.88014278413734,0.1,17.4478912670963,Weekday,June,118.95828943327659
2019-06-13,16.691264899527813,81.15890154264414,0.0,12.26232478138483,Weekday,June,136.07447079616952
2019-06-14,40.9416712876516,70.67811388262658,0.0,3.144077671139085,Weekday,June,69.50562179295686
2019-06-15,39.387030273902326,28.43908914825832,0.0,19.246761149624135,Weekday,June,71.31105333705266
2019-06-16,44.991530198583916,83.17173151000893,0.0,10.367309266706412,Weekday,June,80.09211000720016
2019-06-17,44.89910511221716,24.65106910490424,0.0,1.4579690374331,Weekday,June,63.62832884811752
2019-06-18,31.662951168078823,57.377723078343465,0.0,12.536658088301344,Weekend,June,71.5823535011545
2019-06-19,38.06962245541531,29.949598665542037,0.0,5.0639781402562045,Weekday,June,85.38257368437209
2019-06-20,43.34297189647284,20.819462751163286,0.0,16.07386903754605,Weekday,June,65.85483156136425
2019-06-21,40.48942172032234,49.54239820893473,0.0,16.356441471323812,Weekday,June,68.3300138086184
2019-06-22,22.42044305229593,40.652849535790935,0.0,19.578947117093236,Weekday,June,130.34561109638196
2019-06-23,28.516324059302804,54.02003456583221,0.0,10.037390620490074,Weekday,June,100.70751643495586
2019-06-24,18.87478245454485,60.40399207141856,0.1,9.099137594554742,Weekend,June,112.55515888978655
2019-06-25,43.621530817761666,23.061735061626315,0.1,15.069512108929612,Weekday,June,71.09255133487783
2019-06-26,33.1852390335264,28.610230658662196,5.0,2.6494131268385313,Weekday,June,106.05260250624444
2019-06-27,21.85928416510388,59.10496775152978,0.0,10.938310275862484,Weekday,June,125.8233179556964
2019-06-28,35.15102053217571,44.021714722086074,0.1,10.924952002617019,Weekday,June,96.1655717192131
2019-06-29,33.543847213736875,71.04214412846136,0.0,1.7894624562077444,Weekend,June,79.20873015616067
2019-06-30,25.744881540985215,65.66041540143578,0.0,8.359681710138272,Weekday,June,114.077958558832
2019-07-01,18.40672776598887,79.19230540929348,0.0,17.065695971344038,Weekend,July,116.62161882909454
2019-07-02,35.14719586778399,68.47449786684578,0.0,17.123072439893207,Weekday,July,102.2892561049785
2019-07-03,30.6092310271138,50.09517541731037,0.0,1.98475329839362,Weekday,July,106.77974852606476
2019-07-04,38.16955175206918,67.10766356761027,0.0,1.814417654956617,Weekday,July,105.12549073134413
2019-07-05,30.604905033359803,39.276682197879296,0.1,5.2539095400387055,Weekday,July,73.98977542375287
2019-07-06,40.5654450095562,41.44194491447489,0.0,17.49532125107987,Weekday,July,69.99591183206687
2019-07-07,31.557205163234567,75.22896119445554,0.0,2.578051701469979,Weekend,July,107.45676747438793
2019-07-08,31.828139146061588,51.24936614811075,10.0,14.399936052548926,Weekday,July,82.70323308298487
2019-07-09,41.29960807975035,75.88662383628468,0.0,2.0233123922620644,Weekday,July,93.22328132032143
2019-07-10,27.104485986371913,77.56956615677949,0.0,12.462757074956507,Weekday,July,125.40190288243753
2019-07-11,19.02045685351922,80.02936363628987,0.0,7.121345982382897,Weekday,July,130.6844969301839
2019-07-12,15.863480289400169,84.16446650888452,0.0,15.77827925931734,Weekday,July,124.30773250229977
2019-07-13,37.65411767020857,50.16896543593074,0.0,4.673808976507273,Weekday,July,83.5272575083597
2019-07-14,33.60928654060394,42.32067728247972,0.0,12.784036587799196,Weekday,July,105.06444347812328
2019-07-15,36.12239304297671,60.75391226158797,0.0,4.713650691517699,Weekday,July,106.37156134507713
2019-07-16,21.388924845267322,45.98206964063393,0.0,14.273205662243075,Weekday,July,118.09557496943243
2019-07-17,19.09114426760309,62.07519167601631,0.0,17.473560691214974,Weekday,July,115.66789208045111
2019-07-18,15.436339970036459,69.39101038506772,0.0,2.536035982535201,Weekday,July,152.3285951159415
2019-07-19,25.51762676419791,68.18835129444957,0.0,17.33191377191007,Weekday,July,122.63048065103614
2019-07-20,32.69753060563899,46.218702091408495,0.1,11.871505088285959,Weekend,July,74.35544972937585
2019-07-21,26.76732135299197,31.680214118912698,0.0,2.5422098173404795,Weekday,July,104.39461124109495
2019-07-22,28.124247660711873,50.13705369235453,0.0,8.55083710719424,Weekday,July,106.7601055960642
2019-07-23,42.12476083481245,29.98159008573361,0.0,3.217205869701958,Weekday,July,63.37700434059962
2019-07-24,25.44766401069901,82.30679246286658,0.0,14.00695777733139,Weekday,July,122.27777786460905
2019-07-25,30.419684674794325,44.21142225165002,0.0,15.177362688358993,Weekend,July,98.48592570714517
2019-07-26,38.50959038223429,30.812182305632664,0.0,2.115930405455979,Weekday,July,74.26198193957882
2019-07-27,26.896283469638107,21.781343193402563,5.0,10.122797053892887,Weekend,July,99.8245269346251
2019-07-28,33.662601006836205,65.2075670400539,0.1,16.292501120518345,Weekend,July,69.68352240514211
2019-07-29,40.87091126240236,64.58316222183203,0.0,18.723260831019928,Weekday,July,104.81579607295356
2019-07-30,43.485618709729266,43.84229166069042,0.1,10.270357334835401,Weekday,July,71.75496277854542
2019-07-31,19.41220442787114,25.01983221933557,0.0,19.00558447222814,Weekday,July,124.41175075809461
2019-08-01,42.79762875484484,48.674022642666245,0.0,10.713779409120596,Weekday,August,76.19306414845725
2019-08-02,29.763488792386145,41.78522465443755,0.0,7.883809891998159,Weekday,August,89.77336364298921
2019-08-03,22.74733164896875,67.39844478145065,0.0,16.96406257105791,Weekday,August,119.36110389990264
2019-08-04,28.77407268714784,62.404547461688324,0.1,9.859654209161782,Weekday,August,87.07850868519826
2019-08-05,44.40097725856431,45.5215609738278,0.0,9.438050211290461,Weekday,August,76.73838308214782
2019-08-06,29.77854281978609,35.25247879784931,0.0,9.806249788196567,Weekday,August,97.95630378623082
2019-08-07,24.862548308625247,89.16251763089143,5.0,16.93570003739491,Weekend,August,110.10808708733447
2019-08-08,34.00202562950177,51.780113483728044,0.0,16.63883083376104,Weekday,August,100.05697849687124
2019-08-09,22.204368563345792,68.17919650461658,0.0,8.070399848804223,Weekend,August,111.42025444062531
2019-08-10,17.275899843259918,29.838707730485254,0.0,6.6659971974105,Weekday,August,125.46811135545148
2019-08-11,18.866391657319475,53.991278976157844,0.1,9.838560480782586,Weekday,August,133.08776616700985
2019-08-12,18.841375168733173,21.927570390862584,0.1,11.45545019474218,Weekday,August,108.40323938483844
2019-08-13,19.55708080536883,55.381858253731494,0.0,4.766744212559939,Weekday,August,114.14629304146354
2019-08-14,19.164815179482304,87.48121849823916,0.0,15.879101694311812,Weekday,August,115.68913444298245
2019-08-15,34.226242344096434,46.89446990900602,0.0,9.729655314648458,Weekday,August,91.84146427278752
2019-08-16,20.456402531974344,22.72972088024381,0.1,6.680910968399192,Weekend,August,105.42708408463132
2019-08-17,25.370018499715897,22.166905364354047,0.0,2.1364198592798123,Weekday,August,87.67388062498402
2019-08-18,41.90365229718036,47.159073196280865,0.0,4.776903208072138,Weekday,August,89.54421584480706
2019-08-19,29.218849207886173,31.20174555242358,5.0,18.985623435119674,Weekend,August,77.69947053642748
2019-08-20,35.02673215563081,21.634646742973015,0.0,6.101993736390532,Weekend,August,50.40192879437528
2019-08-21,20.169596136048895,72.93495297651238,0.0,3.3771857873407063,Weekday,August,141.4895226197792
2019-08-22,20.768670564260123,52.096610621732346,0.0,9.213455833099864,Weekday,August,99.36149205815107
2019-08-23,16.226058487994365,40.24713403808582,10.0,6.141754867204973,Weekend,August,124.26381096927126
2019-08-24,20.068051892164938,83.00582281115365,0.0,0.7031850054238831,Weekday,August,136.97683826777475
2019-08-25,23.35771017095876,28.12972721403679,0.0,6.4629043455883455,Weekday,August,109.91903883449228
2019-08-26,20.310314528302406,86.91431802687235,0.0,10.882172478789371,Weekday,August,125.22591686929125
2019-08-27,17.661076012711668,41.977670216414694,0.0,11.034247440399339,Weekend,August,117.29912198475684
2019-08-28,18.619076133018023,82.18825706160769,0.0,7.131178423537774,Weekday,August,142.90317358949173
2019-08-29,28.823363040981775,62.20600135356231,0.0,8.946055125052013,Weekend,August,86.15696935935041
2019-08-30,21.190011552173775,77.86951518190412,20.0,19.31035836469533,Weekday,August,135.74456818001852
2019-08-31,25.928095831442263,88.8809214247325,0.0,7.546969544606233,Weekend,August,119.11682988390766
2019-09-01,30.10251812564571,40.1883806473122,0.0,5.16453626519966,Weekday,September,99.7819888521178
2019-09-02,35.71184485888096,87.2794839785315,0.0,4.869340881335202,Weekday,September,94.3804066949864
2019-09-03,16.179364195232967,47.263732643169426,0.0,9.155292254082683,Weekend,September,126.17496505097266
2019-09-04,38.98231196727128,46.98583333158456,5.0,15.19040297433888,Weekday,September,86.21425562655804
2019-09-05,33.83701168472723,43.8270972978154,0.0,4.119763683769464,Weekday,September,80.31450918794448
2019-09-06,17.452770958466157,57.89853251433097,0.0,14.185922542815362,Weekday,September,123.79045974968449
2019-09-07,41.20735872320331,30.790153022494096,0.0,0.4229964669883257,Weekday,September,80.0128778445486
2019-09-08,42.626172015954396,58.759803975060784,0.0,8.37865955967892,Weekday,September,78.52140333161789
2019-09-09,16.832338795645914,57.91933686870028,0.0,15.517301304055737,Weekday,September,139.57095241377152
2019-09-10,23.30632944441611,73.3331268823409,0.0,6.774659115488628,Weekday,September,116.97081221938609
2019-09-11,39.18603839379184,78.35549733563099,0.1,11.274742028907989,Weekday,September,80.13561949062462
2019-09-12,37.447790711509754,50.83089452186968,5.0,4.099584656518216,Weekday,September,107.2897130896421
2019-09-13,20.53563058069132,41.16332745460456,0.0,14.839907822523447,Weekday,September,99.46878624753381
2019-09-14,21.28047970010131,38.153442812196616,10.0,1.0455820653751924,Weekend,September,98.88667746943972
2019-09-15,26.11416308374146,33.623668569341035,0.0,17.05085289751001,Weekday,September,105.65625441031924
2019-09-16,29.53568955573064,24.035330753931742,0.0,3.963927728433363,Weekday,September,103.00005902949536
2019-09-17,33.54764314590888,43.97135851842994,0.0,17.487960634166615,Weekend,September,87.56061494913384
2019-09-18,26.067409187093173,38.917338449154826,0.0,7.050584826010347,Weekday,September,127.65297320998889
2019-09-19,28.876041483994435,87.64921701064851,0.0,14.453671489489732,Weekend,September,102.36669760862436
2019-09-20,37.4241281440127,59.03961783750307,0.0,6.384505955723769,Weekend,September,69.13379644972025
2019-09-21,16.100496086717936,44.30939273213553,0.0,18.118233424692953,Weekend,September,113.89486540404029
2019-09-22,22.573108330320622,60.63273206955872,0.0,2.532742510367487,Weekday,September,114.84383766671613
2019-09-23,36.40048757653658,29.743769094198683,0.0,3.570395785451974,Weekend,September,70.43920410228506
2019-09-24,41.856205130615976,51.08306244415421,0.1,9.860602503176047,Weekend,September,56.78762724302152
2019-09-25,30.35032326346998,63.83640249947447,0.0,1.6387687807629225,Weekday,September,111.29083460540595
2019-09-26,30.96340455795947,54.222848225471594,0.0,3.9196036940352386,Weekday,September,103.04834744508463
2019-09-27,18.215160340193282,48.12451604580269,0.0,18.875327644240286,Weekday,September,110.36822584261314
2019-09-28,28.42237100470364,89.56938722297888,0.0,19.529793222957743,Weekday,September,124.70632491619223
2019-09-29,30.978517993650694,81.62203335042489,5.0,7.525186586608439,Weekday,September,99.41475864798102
2019-09-30,22.27411510904189,63.63841707116081,0.0,18.465720420278714,Weekday,September,107.71513988022159
2019-10-01,23.07729692848143,59.85641528275979,0.0,10.896493513468634,Weekday,October,117.67561776708156
2019-10-02,26.31852489313868,63.44623358772088,0.1,5.394849317475341,Weekday,October,93.8183857960458
2019-10-03,15.602135933331791,34.091847547570325,0.0,14.047974421611972,Weekday,October,129.91831289637997
2019-10-04,24.66237496749535,47.659642028502304,0.0,13.178036131497144,Weekday,October,81.58473936572805
2019-10-05,21.34344020989634,22.762167302362954,0.0,19.782506382174667,Weekend,October,88.84814287102982
2019-10-06,24.82492056533744,53.28822262407787,5.0,5.300945748185666,Weekday,October,127.0879988674276
2019-10-07,18.59286395457754,58.011720877036424,0.0,13.441190053234708,Weekday,October,118.35119626222267
2019-10-08,41.71581842219685,35.94248152722467,0.0,1.0404751005889379,Weekday,October,67.23525556171073
2019-10-09,32.80777360662146,87.48201930158596,0.0,2.272920773934388,Weekday,October,118.36570911853724
2019-10-10,35.37306957433469,83.66182276560694,0.0,0.07836749902186524,Weekend,October,81.42377163028951
2019-10-11,38.67513715822015,70.55002648191342,0.0,19.989213621193464,Weekend,October,86.44911544202849
2019-10-12,29.95326596787172,57.33706401357538,0.0,16.045473942949556,Weekday,October,114.0364689189224
2019-10-13,17.60760864262271,80.89784117533794,0.0,15.734460294670816,Weekend,October,128.839438208855
2019-10-14,31.113196254556435,29.145664067642404,5.0,10.194521505763595,Weekday,October,77.06833348153725
2019-10-15,32.60523354062637,75.33568559924194,0.1,6.001341658108799,Weekday,October,96.35038000636106
2019-10-16,37.3631842255299,28.73745697767938,0.0,3.0252856892535185,Weekday,October,106.03106641753399
2019-10-17,27.94978638689038,75.59474637845838,0.1,5.693494776929273,Weekend,October,96.87361461444102
2019-10-18,18.82740908386691,39.30372977759499,0.0,7.519424438582782,Weekday,October,148.99959452130895
2019-10-19,23.513277173961733,81.39634067127322,0.0,15.126201939605881,Weekday,October,139.48198837375745
2019-10-20,25.892468891959055,86.08294656777785,0.0,10.793235778063048,Weekend,October,114.23064158013746
2019-10-21,34.377517239948034,30.415717858358093,0.1,1.5496725311096538,Weekday,October,88.34202360258652
2019-10-22,32.12334914006736,52.387292354577546,0.1,0.3605801791782448,Weekday,October,91.82125587496752
2019-10-23,25.68290177693539,88.66911647138795,0.0,2.046643590681263,Weekend,October,109.34580547851098
2019-10-24,44.59545746378939,53.83852051812026,5.0,8.209974273947587,Weekday,October,65.07339966261458
2019-10-25,33.173244580706616,80.44832657601816,0.0,18.663858340980365,Weekday,October,102.15174477319619
2019-10-26,22.116803752079832,61.21120654919239,5.0,12.748049624184432,Weekday,October,105.50780554677152
2019-10-27,18.053474178612113,46.27309355437213,10.0,16.036517997510302,Weekday,October,108.61726957852918
2019-10-28,19.585774175529963,40.00484888681092,0.0,9.327491890090972,Weekday,October,130.84006294153045
2019-10-29,22.378731851535242,34.22561637602611,0.1,7.233321663900856,Weekday,October,94.38712384994318
2019-10-30,19.82044119778667,73.32587339643881,0.0,2.1680074543324546,Weekday,October,136.2182611582996
2019-10-31,20.59701072153917,47.05783547761195,0.0,17.518660443724098,Weekday,October,98.97950724094616
2019-11-01,23.55285506081541,55.78928235405258,0.0,15.663200580558057,Weekend,November,110.92745061484085
2019-11-02,20.201207858842643,54.46278360008274,0.0,3.3623619519545023,Weekend,November,108.86057591090913
2019-11-03,41.90296273879275,60.409532046319185,5.0,10.245211277525211,Weekday,November,92.53009616434429
2019-11-04,17.407012369849266,80.59040019371866,0.0,9.747496158424898,Weekday,November,131.04315072961631
2019-11-05,30.735341687107642,88.65175405084005,0.0,12.501831053730573,Weekend,November,80.02944228932205
2019-11-06,27.311904809689846,48.53089460016719,0.1,18.923737879825225,Weekday,November,103.05509590180377
2019-11-07,44.47135850725819,77.92632454744121,10.0,11.595428835249592,Weekday,November,81.03178600519524
2019-11-08,18.36116706504157,73.51694562583023,0.0,10.804345335572371,Weekend,November,119.01297313734803
2019-11-09,26.935667971372247,60.147026601890126,10.0,1.0064586586932789,Weekend,November,104.92385024772025
2019-11-10,44.08411299826106,86.92330005283532,0.0,1.2581495203604787,Weekend,November,67.26488303227124
2019-11-11,40.96521377681941,34.0332160869882,0.1,3.7469358265357777,Weekend,November,50.64550564700157
2019-11-12,39.512162128478394,27.6484947216735,0.0,0.6494154338349656,Weekday,November,64.27373531640302
2019-11-13,22.737084811348197,79.77733768687955,0.0,14.867057911400249,Weekday,November,118.3013582380721
2019-11-14,20.126627621701974,50.74048716436238,0.0,14.466606079879263,Weekday,November,114.72540474342124
2019-11-15,35.05929659773293,79.28781979449423,0.0,2.721124688632859,Weekday,November,122.72897632291512
2019-11-16,42.88127967382758,82.51631436367904,0.0,16.721578015905617,Weekday,November,96.5433891272794
2019-11-17,31.702886790417892,24.372031553335,0.0,3.0957206969222395,Weekend,November,85.77292792865038
2019-11-18,32.14838068409699,81.84253340902424,0.0,6.0235117399471765,Weekend,November,99.71612376179867
2019-11-19,23.399372809808526,51.38233387585955,5.0,4.9795379832273,Weekday,November,116.61367689916219
2019-11-20,38.084787995758106,55.73027423029625,0.0,7.446141971460955,Weekend,November,78.59951172966994
2019-11-21,20.6113124567257,63.86147577652471,0.0,5.093275317799238,Weekend,November,114.56867835030734
2019-11-22,24.71037709212731,84.84678247110607,0.0,9.779018528769042,Weekday,November,121.43447138144299
2019-11-23,27.763093158492502,21.33812661008348,0.0,8.148157627093708,Weekday,November,74.95661072053137
2019-11-24,30.228311360533652,53.3790427822472,0.1,19.73138981558653,Weekday,November,96.86581738288191
2019-11-25,22.272291972452408,68.14054297013925,0.1,1.1185270025645133,Weekday,November,118.49457089465449
2019-11-26,18.445104742176106,70.589487038876,0.0,2.8436275277470324,Weekday,November,121.79690565461014
2019-11-27,33.31860127324897,68.47727020759756,0.0,1.0565178781720497,Weekday,November,93.34500915349331
2019-11-28,23.65891659720767,29.41045905856853,0.1,12.516823899647516,Weekday,November,109.51279469496318
2019-11-29,32.43714664267837,40.95769118601768,0.0,1.0901855482743916,Weekday,November,100.08891483994816
2019-11-30,19.63088145822607,45.110086779190944,0.1,16.728794747522468,Weekend,November,112.26362773648955
2019-12-01,29.434203055644524,76.31060453756535,0.0,10.238772613638556,Weekday,December,116.44921763645013
2019-12-02,30.977682976547577,39.51319106901871,0.1,10.540152491630675,Weekend,December,92.49967167575737
2019-12-03,16.554706104672807,34.74934747070422,0.0,11.231890154243885,Weekday,December,119.31833609658712
2019-12-04,25.098128345817617,87.02136133266673,0.0,3.4162741261242147,Weekday,December,126.1632263331863
2019-12-05,19.032440308169228,20.62042995794282,10.0,3.953806062289751,Weekend,December,85.65752357480758
2019-12-06,16.90124911418303,89.84745989773847,0.0,6.376346457460094,Weekday,December,134.30848747236777
2019-12-07,44.69880697169836,67.37749092001769,0.0,11.86992831643703,Weekday,December,70.79711743794559
2019-12-08,24.67061534924169,77.9928509614382,0.0,4.202355518804291,Weekend,December,124.36989261309041
2019-12-09,39.29623337563905,40.62335774423352,0.0,2.3266345426652246,Weekday,December,81.96541349932876
2019-12-10,22.639219642912916,21.0020694366942,0.0,19.402337728368643,Weekday,December,92.67764073365326
2019-12-11,35.44508166671788,71.6508662993071,0.0,0.43963629619245825,Weekday,December,101.55093460411193
2019-12-12,37.80683579669059,78.3901217900473,0.0,16.053948106720433,Weekend,December,92.00119839464463
2019-12-13,32.86916221823533,71.83332923674634,0.0,15.760702991500441,Weekday,December,99.9150351191569
2019-12-14,29.14728565650475,29.9995201110587,0.1,5.9442822769019195,Weekday,December,102.60784401153614
2019-12-15,27.355227424418054,72.73995455798783,0.0,2.712532320146268,Weekday,December,87.15445768073559
2019-12-16,25.46604799628986,73.82459474753486,0.0,2.9125729341084683,Weekday,December,89.22205893735773
2019-12-17,42.88587432743478,66.09783609690385,0.0,13.94863234474385,Weekend,December,57.27090981122639
2019-12-18,39.918582233631874,73.62811529569103,0.0,12.856131821723473,Weekday,December,88.74166712769353
